"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-04-16","0.0","0.0","20.7","30.0","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-04-17","0.0","0.0","20.9","23.9","9.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-04-18","0.0","0.0","9.7","10.6","3.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-04-19","1.8","0.0","7.0","13.3","3.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-04-20","0.3","0.0","8.8","12.8","6.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-04-21","13.0","0.0","7.1","7.2","6.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-04-22","1.3","0.0","6.6","7.2","6.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-04-23","0.0","0.0","8.6","14.4","5.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-04-24","0.0","0.0","11.8","17.8","7.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-04-25","22.6","0.0","9.3","10.0","7.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-04-26","14.2","0.0","10.1","13.3","7.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-04-27","0.0","0.0","11.5","15.0","10.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-04-28","0.3","0.0","17.2","27.8","10.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-04-29","0.0","0.0","22.6","28.9","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-04-30","0.3","0.0","12.8","17.8","7.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-01","0.0","0.0","8.3","8.9","7.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-02","4.8","0.0","9.7","18.9","6.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-03","0.0","0.0","13.6","17.8","9.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-04","0.0","0.0","10.7","13.3","7.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-05","16.3","0.0","9.4","10.6","8.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-06","2.5","0.0","13.4","18.3","9.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-07","0.0","0.0","14.2","17.8","10.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-08","0.0","0.0","10.1","12.8","6.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-09","0.0","0.0","8.1","11.1","5.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-10","0.0","0.0","10.0","12.8","8.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-11","0.0","0.0","10.3","12.2","8.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-12","0.3","0.0","9.7","11.7","8.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-13","0.5","0.0","9.3","11.7","7.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-14","24.1","0.0","8.8","10.6","7.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-15","1.8","0.0","10.8","16.1","8.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-16","0.0","0.0","18.3","27.2","12.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-17","0.0","0.0","24.0","33.3","15.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-18","1.3","0.0","28.7","35.0","21.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-19","0.3","0.0","26.8","32.2","14.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-20","0.0","0.0","14.6","15.0","11.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-21","0.0","0.0","13.4","16.1","8.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-22","3.0","0.0","12.2","13.3","10.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-23","0.0","0.0","13.9","20.0","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-24","0.0","0.0","14.8","17.8","12.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-25","16.0","0.0","11.9","12.8","10.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-26","14.0","0.0","11.5","15.6","9.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-27","0.0","0.0","13.4","16.1","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-28","0.0","0.0","14.5","19.4","12.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-29","1.3","0.0","11.5","12.2","9.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-30","0.0","0.0","10.7","15.0","9.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-05-31","1.5","0.0","15.1","20.0","12.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-01","4.1","0.0","19.2","26.1","13.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-02","0.3","0.0","18.4","22.2","10.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-03","0.0","0.0","16.3","20.6","11.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-04","4.6","0.0","16.6","21.1","12.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-05","15.0","0.0","13.1","13.9","11.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-06","20.3","0.0","9.9","11.1","8.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-07","1.0","0.0","12.5","16.7","10.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-08","0.0","0.0","15.9","21.7","10.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-09","0.0","0.0","17.5","26.1","12.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-10","0.0","0.0","22.9","29.4","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-11","0.0","0.0","25.9","33.3","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-12","0.0","0.0","28.9","35.0","21.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-13","13.5","0.0","29.3","35.0","22.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-14","0.0","0.0","21.7","22.8","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-15","0.0","0.0","17.9","23.9","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-16","54.1","0.0","17.6","21.7","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-17","0.5","0.0","16.3","20.6","14.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-18","0.0","0.0","22.4","28.9","20.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-19","0.8","0.0","24.0","29.4","21.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-20","3.3","0.0","24.3","30.0","20.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-21","0.0","0.0","24.5","28.9","19.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-22","0.0","0.0","23.4","28.9","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-23","0.0","0.0","24.7","32.2","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-24","2.0","0.0","24.6","31.1","21.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-25","0.0","0.0","24.8","29.4","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-26","0.0","0.0","21.6","26.7","16.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-27","2.0","0.0","19.8","25.0","14.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-28","0.0","0.0","19.3","26.1","14.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-29","0.0","0.0","21.6","26.1","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-06-30","1.8","0.0","23.2","28.9","20.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-01","2.8","0.0","24.5","31.1","20.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-02","0.0","0.0","26.1","32.2","21.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-03","0.0","0.0","26.7","30.6","21.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-04","0.0","0.0","24.4","27.8","19.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-05","0.0","0.0","21.8","26.1","16.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-06","0.0","0.0","21.8","28.3","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-07","7.6","0.0","19.3","21.1","16.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-08","10.2","0.0","21.9","30.6","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-09","0.0","0.0","23.4","28.3","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-10","0.0","0.0","24.9","30.6","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-11","4.3","0.0","22.6","28.3","19.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-12","33.8","0.0","24.4","27.8","20.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-13","3.6","0.0","18.7","21.1","14.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-14","0.0","0.0","16.4","19.4","15.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-15","0.0","0.0","18.7","22.8","16.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-16","0.0","0.0","23.2","27.2","20.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-17","0.0","0.0","24.3","28.3","20.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-18","3.0","0.0","23.3","27.8","20.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-19","0.0","0.0","26.3","33.9","22.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-20","0.0","0.0","28.7","33.3","21.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-21","0.0","0.0","27.3","32.8","22.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-22","0.0","0.0","25.8","28.3","22.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-23","0.0","0.0","21.7","25.0","17.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-24","35.8","0.0","16.6","18.3","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-25","0.3","0.0","15.4","18.3","13.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-26","0.0","0.0","19.2","25.0","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-27","1.0","0.0","19.7","23.9","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-28","0.0","0.0","22.3","27.8","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-29","0.0","0.0","19.8","21.7","15.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-30","0.0","0.0","19.1","22.8","15.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-31","0.0","0.0","21.1","26.7","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-01","0.0","0.0","23.6","26.7","19.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-02","24.4","0.0","23.2","27.2","20.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-03","0.0","0.0","23.1","28.9","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-04","0.0","0.0","23.9","29.4","20.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-05","4.1","0.0","22.5","25.0","19.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-06","0.0","0.0","21.5","26.1","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-07","0.0","0.0","21.7","25.6","17.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-08","0.0","0.0","19.6","23.9","16.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-09","0.0","0.0","22.8","29.4","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-10","0.0","0.0","23.2","27.8","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-11","0.0","0.0","21.7","25.0","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-12","2.5","0.0","20.2","24.4","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-13","0.0","0.0","24.6","30.0","21.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-14","0.0","0.0","22.2","25.6","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-15","0.0","0.0","22.6","26.7","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-16","0.0","0.0","23.7","29.4","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-17","0.0","0.0","22.7","28.3","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-18","6.1","0.0","22.3","27.2","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-19","0.3","0.0","21.1","23.3","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-20","0.0","0.0","24.1","29.4","22.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-21","0.0","0.0","25.1","30.6","20.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-22","0.0","0.0","25.9","32.8","21.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-23","1.0","0.0","25.4","28.9","20.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-24","0.0","0.0","22.5","27.2","17.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-25","0.0","0.0","19.9","24.4","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-26","0.0","0.0","19.3","23.3","15.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-27","0.0","0.0","18.1","21.7","14.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-28","0.0","0.0","18.1","22.2","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-29","0.0","0.0","17.1","20.0","14.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-30","1.8","0.0","18.1","22.2","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-31","0.0","0.0","20.0","26.1","15.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-01","0.0","0.0","16.8","20.6","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-02","0.0","0.0","15.8","20.0","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-03","7.1","0.0","15.4","17.8","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-04","0.0","0.0","19.0","27.2","14.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-05","0.0","0.0","23.2","31.1","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-06","5.6","0.0","21.3","26.1","16.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-07","15.2","0.0","18.9","24.4","15.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-08","0.0","0.0","18.6","23.3","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-09","0.3","0.0","16.8","20.0","12.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-10","0.0","0.0","16.8","20.6","13.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-11","0.0","0.0","19.0","26.7","12.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-12","0.0","0.0","22.3","30.0","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-13","0.8","0.0","21.7","25.6","17.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-14","8.4","0.0","23.5","28.9","19.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-15","5.3","0.0","21.9","25.0","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-16","0.0","0.0","19.6","22.8","16.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-17","0.0","0.0","18.2","22.8","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-18","0.0","0.0","18.5","20.0","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-19","1.0","0.0","17.8","18.9","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-20","6.9","0.0","18.8","22.2","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-21","0.0","0.0","21.1","22.2","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-22","4.1","0.0","15.9","17.2","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-23","0.8","0.0","18.0","24.4","15.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-24","0.0","0.0","19.9","26.1","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-25","0.0","0.0","21.4","25.6","17.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-26","0.0","0.0","20.8","26.7","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-27","0.0","0.0","23.5","30.0","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-28","0.0","0.0","23.8","25.6","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-29","0.0","0.0","15.2","20.0","11.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-30","39.4","0.0","13.3","15.0","10.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-01","0.0","0.0","12.6","18.9","8.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-02","0.0","0.0","14.8","18.9","10.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-03","0.0","0.0","14.7","18.3","10.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-04","0.0","0.0","16.8","25.0","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-05","0.0","0.0","21.3","26.7","17.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-06","0.0","0.0","20.4","25.6","15.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-07","0.0","0.0","19.0","24.4","15.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-08","2.8","0.0","21.8","23.9","20.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-09","6.9","0.0","21.8","23.9","19.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-10","0.0","0.0","23.2","26.1","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-11","0.3","0.0","18.2","20.0","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-12","0.0","0.0","13.6","14.4","8.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-13","0.0","0.0","12.6","16.7","8.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-14","2.5","0.0","15.5","17.8","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-15","0.0","0.0","18.1","23.9","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-16","0.0","0.0","17.0","21.1","6.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-17","0.0","0.0","8.9","14.4","4.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-18","0.0","0.0","14.0","22.2","8.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-19","0.0","0.0","16.3","23.3","11.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-20","0.0","0.0","17.3","21.7","14.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-21","0.0","0.0","17.8","25.6","10.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-22","0.0","0.0","15.9","18.9","12.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-23","0.0","0.0","13.3","17.8","12.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-24","1.8","0.0","19.1","23.9","16.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-25","32.8","0.0","19.5","21.1","14.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-26","8.9","0.0","15.0","16.7","9.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-27","0.0","0.0","11.5","16.7","8.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-28","0.0","0.0","13.3","19.4","7.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-29","25.4","0.0","14.7","16.1","13.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-30","23.9","0.0","15.2","18.3","10.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-31","0.0","0.0","11.4","14.4","7.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-01","0.0","0.0","9.1","11.7","5.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-02","0.0","0.0","14.8","21.7","11.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-03","0.3","0.0","17.9","23.9","10.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-04","0.0","0.0","10.3","11.1","6.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-05","0.0","0.0","11.3","15.6","10.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-06","2.0","0.0","16.2","17.8","10.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-07","3.3","0.0","8.6","10.0","2.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-08","0.8","0.0","4.7","7.2","2.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-09","0.0","0.0","4.9","8.9","1.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-10","0.5","0.0","4.9","9.4","-4.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-11","0.0","0.0","-2.1","2.8","-4.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-12","0.0","0.0","1.7","6.7","-1.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-13","3.3","0.0","4.3","6.1","2.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-14","0.0","0.0","3.9","6.7","2.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-15","0.0","0.0","4.0","6.7","1.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-16","4.8","0.0","6.4","10.0","3.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-17","0.0","0.0","5.4","6.7","1.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-18","2.3","0.0","3.2","11.1","-1.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-19","5.8","0.0","10.9","15.6","3.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-20","0.0","0.0","3.6","5.6","1.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-21","0.0","0.0","7.3","15.0","1.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-22","22.6","0.0","9.3","11.1","3.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-23","0.0","0.0","3.2","6.1","0.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-24","0.0","0.0","3.9","10.0","-0.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-25","0.0","0.0","7.9","14.4","3.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-26","0.0","0.0","8.8","10.6","2.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-27","0.0","0.0","4.1","8.3","-2.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-28","0.0","0.0","-0.6","8.3","-5.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-29","0.0","0.0","9.8","16.1","3.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-30","0.0","0.0","3.8","7.2","-1.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-01","2.3","0.0","7.9","10.6","3.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-02","0.0","0.0","3.9","6.1","1.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-03","0.0","0.0","4.1","6.7","1.1"
